,A,P
3658,0.0959172,-1.464
3659,0.0496981,58.218
3660,0.0877767,27.054
3661,0.0517657,57.21
3662,0.0714803,-44.394
3663,0.0217134,-73.158
3664,0.0886464,25.284
3665,0.0186921,-72.468
3666,0.0130158,74.352
3667,0.0874639,-25.95
3668,0.00334932,-64.302
3669,0.0933156,-13.11
3670,0.0935216,17.508
3671,0.0506213,-57.03
3672,0.0937428,16.614
3673,0.0496981,-54.36
3674,0.090775,16.08
3675,0.0526354,-56.388
3676,0.0960698,14.598
3677,0.00506595,-72.324
3678,0.0955586,-12.87
3679,0.00260164,-49.35
3680,0.0876317,26.796
3681,0.0706487,-45.87
3682,0.0355227,-64.764
3683,0.0993962,-6.102
3684,0.0366976,66.354
3685,0.0974965,-6.846
3686,0.0504839,55.98
3687,0.0985341,-5.106
3688,0.0380862,65.1
3689,0.0990529,-6.126
3690,0.0304719,-68.358
3691,0.0654607,-47.274
3692,0.088448,24.126
3693,0.0164644,-72.906
3694,0.0889821,25.704
3695,0.0719609,-37.758
3696,0.0398257,64.218
3697,0.0969243,-9.708
3698,0.01046,-72.198
3699,0.0986485,-8.034
3700,0.00976568,-73.392
3701,0.0904469,-19.8
3702,0.00984961,-76.62
3703,0.0966573,-9.714
3704,0.0102921,-80.238
3705,0.100449,-11.118
3706,0.0433581,62.406
3707,0.0965886,-0.558
3708,0.0245591,-69.87
3709,0.0298845,69.318
3710,0.0683141,-43.944
3711,0.0850606,29.88
3712,0.0841451,-31.788
3713,0.0870442,28.818
3714,0.0244371,-69.93
3715,0.0955586,-1.422
3716,0.0402453,-60.99
3717,0.0989842,-2.742
3718,0.0272294,69.51
3719,0.0839238,-30.144
3720,0.027527,69.12
3721,0.0809865,-33.846
3722,0.0735478,40.326
3723,0.0456011,-61.392
3724,0.0946965,9.864
3725,0.0868382,-21.666
3726,0.00942999,-73.962
3727,0.100083,-9.522
3728,0.0914693,21.696
3729,0.0136719,-74.628
3730,0.0820699,31.698
3731,0.0569155,53.856
3732,0.0606616,-50.136
3733,0.070725,-41.304
3734,0.0807958,32.616
3735,0.084435,-28.482
3736,0.0818028,31.71
3737,0.0668035,-42.81
3738,0.0488207,59.382
3739,0.0960393,-12.0
3740,0.0605776,48.504
3741,0.0981145,-13.206
3742,0.044327,60.792
3743,0.0703206,-43.512
3744,0.0817723,30.834
3745,0.0240785,-70.584
3746,0.101418,-0.066
3747,0.025139,71.592
3748,0.0957494,-0.336
3749,0.0247194,-69.432
3750,0.0844502,28.038
3751,0.0225984,-74.646
3752,0.0879064,26.778
3753,0.0953145,-4.614
3754,0.0511401,57.672
3755,0.0160524,73.446
3756,0.0497668,57.276
3757,0.0607913,-46.254
3758,0.0870824,26.826
3759,0.0220567,-70.968
3760,0.0860829,26.112
3761,0.0787358,-35.076
3762,0.0769429,38.712
3763,0.077599,-35.982
3764,0.0346224,65.97
3765,0.0590289,-47.076
3766,0.055733,54.918
3767,0.0945592,-5.556
3768,0.088738,24.936
3769,0.0647511,-47.172
3770,0.0977483,12.954
3771,0.0984502,-7.92
3772,0.0605547,52.098
3773,0.0600665,-48.51
3774,0.0391772,64.002
3775,0.0954823,-9.51
3776,0.0138627,-78.912
3777,0.0930257,19.188
3778,0.0591128,-53.13
3779,0.0928884,20.868
3780,0.0571139,-53.886
3781,0.0616152,49.236
3782,0.0901418,-22.938
3783,0.00269319,-34.236
3784,0.0984731,-12.978
3785,0.0638433,47.466
3786,0.0962911,-13.686
3787,0.0489504,59.484
3788,0.00588229,-68.958
3789,0.0951161,-13.374
3790,0.0463412,59.79
3791,0.0971227,-11.712
3792,0.00633243,-67.104
3793,0.0941777,17.232
3794,0.00628665,-70.836
3795,0.097054,-13.65
3796,0.0466845,59.658
3797,0.0689168,-43.41
3798,0.086617,30.168
3799,0.0833516,-31.074
3800,0.0731893,40.296
3801,0.0793004,-31.524
3802,0.0702672,42.192
3803,0.0269319,70.014
3804,0.0286561,-70.146
3805,0.100586,1.836
3806,0.0285722,70.428
3807,0.0861897,-28.644
3808,0.0667653,45.438
3809,0.0300905,-67.956
3810,0.0982976,1.32
3811,0.0179521,73.164
3812,0.0898137,-26.514
3813,0.00404361,63.054
3814,0.0963979,-16.62
3815,0.0940709,14.646
3816,0.00380708,-63.168
3817,0.0852666,-26.754
3818,0.0623934,47.394
3819,0.0187608,72.744
3820,0.0384676,-62.388
3821,0.0804601,-33.282
3822,0.0772328,37.902
3823,0.0385745,-62.376
3824,0.0821767,-33.372
3825,0.0344622,67.986
3826,0.0245668,-72.912
3827,0.0946889,-0.198
3828,0.0462344,-61.35
3829,0.0976033,9.606
3830,0.00881201,72.702
3831,0.0446246,-60.816
3832,0.0816197,-30.414
3833,0.0970159,-7.98
3834,0.0454333,61.902
3835,0.0761647,-38.67
3836,0.0961537,-7.71
3837,0.0896382,25.56
3838,0.0493243,56.526
3839,0.0985494,-4.614
3840,0.0370257,65.622
3841,0.0660329,-45.66
3842,0.0960698,-15.396
3843,0.0500872,58.152
3844,0.00302126,-49.824
3845,0.0933003,-12.018
3846,0.046181,58.812
3847,0.0698171,-42.192
3848,0.0849233,28.95
3849,0.00462344,-51.084
3850,0.101105,-13.308
3851,0.0463946,60.504
3852,0.00887305,73.644
3853,0.0905538,20.208
3854,0.00479892,-61.302
3855,0.0921483,-10.188
3856,0.0647206,49.284
3857,0.0928655,-22.782
3858,0.00548556,-62.19
3859,0.0967336,16.902
3860,0.00607303,-70.056
3861,0.0960011,-10.716
3862,0.044945,60.03
3863,0.00795752,-73.248
3864,0.0301362,69.102
3865,0.0728383,-41.988
3866,0.0861516,31.764
3867,0.0819173,-31.986
3868,0.0993199,1.386
3869,0.024109,70.794
3870,0.0968633,11.742
3871,0.00479892,64.608
3872,0.0911717,-18.714
3873,0.0732198,41.538
3874,0.041466,-58.116
3875,0.0144044,-76.074
3876,0.0439684,-60.252
3877,0.056061,53.076
3878,0.100838,-8.124
3879,0.0943608,12.114
3880,0.00440219,58.038
3881,0.0852437,-29.652
3882,0.00360872,58.512
3883,0.0478442,-59.25
3884,0.0984273,11.316
3885,0.00508121,66.12
3886,0.0881276,24.294
3887,0.0545657,54.474
3888,0.0664067,-46.536
3889,0.0706639,43.164
3890,0.0386355,64.206
3891,0.0774922,-39.06
3892,0.0800023,35.262
3893,0.0400469,64.578
3894,0.0973973,4.716
3895,0.0517657,-55.734
3896,0.0971761,3.822
3897,0.0200502,72.408
3898,0.0989156,2.706
3899,0.0490344,-57.444
3900,0.100655,1.584
3901,0.0178758,73.002
3902,0.0935674,4.206
3903,0.0255128,-67.608
3904,0.0837255,32.334
3905,0.0287019,-71.058
3906,0.0727315,-38.22
3907,0.0803761,32.832
3908,0.0850606,-28.38
3909,0.0705266,45.126
3910,0.0878453,-29.796
3911,0.0710149,44.322
3912,0.0870976,-27.66
3913,0.0101548,72.396
3914,0.0590975,52.23
3915,0.0444338,-62.58
3916,0.0733953,40.404
3917,0.0811238,-31.62
3918,0.0588915,-52.128
3919,0.0952764,8.034
3920,0.0108796,72.612
3921,0.0947576,17.928
3922,0.00467685,-55.338
3923,0.0953755,-9.726
3924,0.0897985,21.174
3925,0.00742343,-67.854
3926,0.0472338,59.532
3927,0.0955968,-11.688
3928,0.0439227,61.326
3929,0.0958028,-12.69
3930,0.0465395,60.252
3931,0.0720143,-43.014
3932,0.084496,31.116
3933,0.0438845,61.41
3934,0.0744405,-40.008
3935,0.0211259,-70.128
3936,0.0839391,29.538
3937,0.0482867,59.358
3938,0.009018,72.006
3939,0.0968251,7.56
3940,0.0125428,72.978
3941,0.0401385,-61.734
3942,0.0126801,73.356
3943,0.0924001,19.608
3944,0.0646977,49.68
3945,0.0595171,-51.438
3946,0.0864339,22.968
3947,0.0568774,-52.02
3948,0.0476305,58.686
3949,0.0733113,-42.474
3950,0.0857167,-34.11
3951,0.0750661,40.398
3952,0.0916524,-20.916
3953,0.0927434,10.446
3954,0.00711825,68.748
3955,0.0911031,-20.268
3956,0.0562975,53.544
3957,0.0587389,-50.412
3958,0.0100556,-74.94
3959,0.0914693,21.15
3960,0.00959021,73.2
3961,0.0622103,49.254
3962,0.00703433,70.464
3963,0.0916371,-21.378
3964,0.00724033,72.096
3965,0.0935063,7.596
3966,0.0101472,73.206
3967,0.0907903,-23.286
3968,0.0551226,-54.504
3969,0.089951,-24.198
3970,0.062592,49.734
3971,0.0882497,-21.996
3972,0.0624163,49.032
3973,0.0922627,-23.526
3974,0.0596316,50.868
3975,0.0970159,-13.518
3976,0.090096,20.478
3977,0.00662234,-67.536
3978,0.0972676,-10.11
3979,0.0306321,-70.596
3980,0.08989,18.78
3981,0.0723805,-42.816
3982,0.0859227,28.698
3983,0.0260469,-71.394
3984,0.00945288,72.828
3985,0.0918431,-19.8
3986,0.058861,51.486
3987,0.0611498,-50.238
3988,0.0952382,10.308
3989,0.0957723,-10.782
3990,0.0906301,20.172
3991,0.012703,-75.75
3992,0.081986,33.012
3993,0.00833899,-68.334
3994,0.0810323,32.328
3995,0.0761724,-40.5
3996,0.046593,59.64
3997,0.0127259,-75.792
3998,0.0990682,-10.644
3999,0.026764,-69.12
4000,0.0717702,-40.728
4001,0.0822988,33.018
4002,0.034569,-67.266
4003,0.0991597,2.754
4004,0.0833211,-28.608
4005,0.0703282,42.6
4006,0.0373461,64.08
4007,0.0643849,-51.264
4008,0.0426486,62.484
4009,0.0128861,-74.376
4010,0.0970769,-6.9
4011,0.0398486,63.684
4012,0.100716,-8.256
4013,0.0907674,22.962
4014,0.0706944,42.51
4015,0.0497515,-58.68
4016,0.0577776,52.626
4017,0.0637517,-49.164
4018,0.0932393,-15.51
4019,0.0799031,33.852
4020,0.0570605,53.382
4021,0.00222017,35.976
4022,0.094727,-17.646
4023,0.0955815,13.368
4024,0.00200655,-29.112
4025,0.0947728,-14.166
4026,0.0526125,56.58
4027,0.0937657,-15.036
4028,0.0035248,55.08
4029,0.0946965,13.422
4030,0.0663075,-47.874
4031,0.0947042,12.528
4032,0.00367738,51.99
4033,0.0930257,-17.898
4034,0.00423434,59.286
4035,0.00802618,72.798
4036,0.0989766,8.328
4037,0.0084458,73.872
4038,0.023224,-69.45
4039,0.0974431,0.684
4040,0.0890508,-20.034
4041,0.0101166,-69.93
4042,0.0918584,-21.378
4043,0.010788,74.046
4044,0.08075,-32.88
4045,0.0765004,38.328
4046,0.0275956,70.158
4047,0.0705037,-43.638
4048,0.0880437,-23.94
4049,0.00696567,-73.038
4050,0.0463793,58.614
4051,0.0792699,37.926
4052,0.0393603,-62.19
4053,0.0949025,7.968
4054,0.0706029,41.406
4055,0.0436785,60.924
4056,0.0678563,-43.086
4057,0.0955205,16.854
4058,0.0611269,50.364
4059,0.00742343,71.79
4060,0.0902562,-20.52
4061,0.0117341,-74.22
4062,0.0416949,-60.69
4063,0.00944525,-72.168
4064,0.0660939,-49.458
4065,0.0856633,-29.622
4066,0.0101853,72.36
4067,0.0909123,-19.062
4068,0.0554812,54.468
4069,0.0940175,-8.994
4070,0.0877309,24.426
4071,0.0054169,69.114
4072,0.0923696,-17.136
4073,0.0985265,2.73
4074,0.0418704,62.058
4075,0.0743642,-38.436
4076,0.0913472,21.45
4077,0.0758977,-39.78
4078,0.100861,-9.282
4079,0.0292894,-67.986
4080,0.0776525,-36.708
4081,0.040436,63.474
4082,0.0989232,-8.166
4083,0.0390246,63.258
4084,0.100502,1.692
4085,0.0194169,72.624
4086,0.0974278,12.102
4087,0.019951,72.402
4088,0.0860143,-29.394
4089,0.0214845,71.886
4090,0.0878682,-27.642
4091,0.0718007,43.578
4092,0.0833745,-31.098
4093,0.0645757,-49.494
4094,0.0899587,22.176
4095,0.0596697,-49.68
4096,0.089066,23.952
4097,0.0579836,-50.49
4098,0.0320818,-71.262
4099,0.00810248,72.876
4100,0.0991902,10.914
4101,0.0238878,70.524
4102,0.0955663,10.428
4103,0.0283509,68.826
4104,0.0600512,-53.46
4105,0.0969625,7.02
4106,0.0145417,73.824
4107,0.0944295,6.396
4108,0.0124283,73.686
4109,0.0919805,-24.642
4110,0.0621264,49.668
4111,0.0160218,74.088
4112,0.0663304,48.318
4113,0.0381625,-65.844
4114,0.0628133,48.12
4115,0.0891271,-24.342
4116,0.0828099,33.252
4117,0.0914693,-14.016
4118,0.092896,19.14
4119,0.072289,39.588
4120,0.0922093,18.36
4121,0.0527956,-56.592
4122,0.0676579,46.65
4123,0.0526507,-54.186
4124,0.0953298,16.254
4125,0.0786901,36.336
4126,0.0341418,67.74
4127,0.0784535,37.914
4128,0.0360034,66.864
4129,0.0821614,-33.126
4130,0.0383227,-67.428
4131,0.0999608,6.354
4132,0.0736547,37.836
4133,0.0534441,56.604
4134,0.0675359,-44.304
4135,0.0487292,58.65
4136,0.0945897,-15.888
4137,0.0498126,57.792
4138,0.0991216,-6.09
4139,0.0871587,27.546
4140,0.0186692,-71.754
4141,0.0155335,74.598
4142,0.00263979,-34.614
4143,0.0393145,-65.484
4144,0.0981679,5.214
4145,0.0165788,74.106
4146,0.0364001,-64.398
4147,0.0934224,8.592
4148,0.0336306,-64.674
4149,0.0805211,36.588
4150,0.0817876,-35.7
4151,0.014679,74.814
4152,0.0940557,15.18
4153,0.00355531,-55.062
4154,0.0976491,-15.588
4155,0.0944066,18.27
4156,0.00253297,-35.364
4157,0.0956349,-12.306
4158,0.0695043,-43.968
4159,0.0975499,16.158
4160,0.00335695,-47.574
4161,0.096436,-14.352
4162,0.0899358,19.734
4163,0.00550845,-65.046
4164,0.0951543,-10.752
4165,0.0238343,-73.194
4166,0.0340884,67.488
4167,0.0224763,-68.886
4168,0.0952764,-1.578
4169,0.0317004,67.668
4170,0.0992131,-2.964
4171,0.0436251,-63.696
4172,0.0843587,-30.42
4173,0.0745168,40.8
4174,0.0932622,19.95
4175,0.074944,-41.256
4176,0.0916295,19.284
4177,0.0543749,-52.164
4178,0.0618594,50.346
4179,0.0578845,-54.198
4180,0.0470049,59.58
4181,0.0137177,74.646
4182,0.0448,59.4
4183,0.0713048,-41.784
4184,0.0477297,58.272
4185,0.0974202,-2.304
4186,0.0468981,59.58
4187,0.0677724,-43.374
4188,0.0869832,29.97
4189,0.0694966,-44.802
4190,0.038811,-64.854
4191,0.100007,-2.64
4192,0.0353625,-64.986
4193,0.0949864,7.746
4194,0.0311433,-64.548
4195,0.0794301,36.168
4196,0.0358202,-63.852
4197,0.0798039,35.322
4198,0.037987,-66.054
4199,0.0961919,7.566
4200,0.0352252,66.546
4201,0.0769353,-36.654
4202,0.0358813,65.982
4203,0.09623,5.754
4204,0.0306932,-67.344
4205,0.0745397,-35.256
4206,0.0131684,74.196
4207,0.0959096,3.966
4208,0.049927,-56.472
4209,0.054085,56.376
4210,0.00187684,8.16
4211,0.0856404,26.85
4212,0.0663838,-45.372
4213,0.0876546,25.764
4214,0.0531085,55.812
4215,0.0926366,-15.624
4216,0.00174714,-11.61
4217,0.0961766,12.996
4218,0.0967641,-19.266
4219,0.0596392,-49.908
4220,0.0939031,10.026
4221,0.00460055,66.288
4222,0.0929723,-17.85
4223,0.0564959,53.316
4224,0.0946431,-19.056
4225,0.0581973,52.338
4226,0.0924077,-19.776
4227,0.00482181,66.978
4228,0.0465319,-60.684
4229,0.0996633,9.888
4230,0.00851446,71.988
4231,0.0895543,-17.292
4232,0.0535967,53.7
4233,0.0625997,-50.826
4234,0.0907598,23.31
4235,0.0995641,-8.706
4236,0.0607073,51.18
4237,0.0895696,-20.292
4238,0.0109406,-72.384
4239,0.0817571,33.066
4240,0.0737538,-42.21
4241,0.0853505,31.818
4242,0.0999684,0.168
4243,0.0455782,59.844
4244,0.0723958,-40.938
4245,0.0986562,-10.56
4246,0.0265733,-68.982
4247,0.0975347,2.418
4248,0.026352,-70.392
4249,0.0715947,41.862
4250,0.0842519,-30.384
4251,0.0102921,73.092
4252,0.0952382,-20.496
4253,0.0991826,10.488
4254,0.0451357,-60.792
4255,0.072823,39.414
4256,0.0448077,61.116
4257,0.0123826,72.912
4258,0.021309,-70.41
4259,0.0971608,-0.384
4260,0.0415118,-63.594
4261,0.0961308,9.87
4262,0.0431445,-61.56
4263,0.0960393,9.0
4264,0.0751805,39.624
4265,0.0257035,-70.5
4266,0.0135193,74.118
4267,0.0928884,-20.142
4268,0.0133286,74.574
4269,0.0900044,-20.79
4270,0.0925145,10.41
4271,0.0582049,-50.484
4272,0.0911717,-20.334
4273,0.075417,39.57
4274,0.0451815,-61.248
4275,0.0926442,12.696
4276,0.0980077,-11.646
4277,0.0418246,61.89
4278,0.0153809,-74.106
4279,0.048775,-59.706
4280,0.096375,11.496
4281,0.0452883,-60.0
4282,0.07235,42.774
4283,0.0848165,-32.322
4284,0.073113,41.88
4285,0.0294725,70.032
4286,0.0848088,-29.064
4287,0.00814825,71.55
4288,0.0856862,-30.24
4289,0.0111619,72.558
4290,0.0925527,-19.836
4291,0.00967413,73.512
4292,0.0893102,22.788
4293,0.0109788,72.156
4294,0.0942006,-19.116
4295,0.0591586,52.104
4296,0.0924611,20.712
4297,0.011406,-73.578
4298,0.0923238,19.848
4299,0.0102692,-73.92
4300,0.0938725,-10.542
4301,0.0241014,-67.134
4302,0.0748906,-38.148
4303,0.0838017,32.796
4304,0.0725255,-38.826
4305,0.0439532,60.69
4306,0.0737157,-40.104
4307,0.084908,31.014
4308,0.0724187,-40.986
4309,0.0843511,30.282
4310,0.0435793,62.52
4311,0.0628972,-52.26
4312,0.0463259,61.398
4313,0.075295,-39.18
4314,0.0205995,72.258
4315,0.0870748,-29.148
4316,0.0995946,1.758
4317,0.0230104,72.378
4318,0.0854039,-28.752
4319,0.0241166,71.988
4320,0.0909429,14.166
4321,0.0712438,43.95
4322,0.0520327,-56.82
4323,0.0689473,43.536
4324,0.0339205,-68.562
4325,0.0983434,2.022
4326,0.0183564,72.876
4327,0.0804219,-37.062
4328,0.0529406,-57.072
4329,0.0928197,14.424
4330,0.00195314,-37.53
4331,0.0984349,12.924
4332,0.00279237,46.254
4333,0.0927892,-17.436
4334,0.0178529,-74.766
4335,0.0951009,-15.792
4336,0.0781026,-36.12
4337,0.0882573,24.108
4338,0.0141373,-74.658
4339,0.0898519,23.076
4340,0.0161363,-73.122
4341,0.0966496,-7.17
4342,0.0373232,65.532
4343,0.0964513,-8.094
4344,0.0860829,-29.244
4345,0.0259858,71.382
4346,0.0872655,-27.408
4347,0.0249788,71.454
4348,0.100083,1.302
4349,0.0313647,-69.444
4350,0.0742192,-39.888
4351,0.024315,-71.874
4352,0.0729375,42.612
4353,0.100419,8.124
4354,0.0106965,73.902
4355,0.0922093,21.012
4356,0.0125199,74.346
4357,0.0984197,9.192
4358,0.0382082,-64.44
4359,0.0747533,35.646
4360,0.0307084,67.5
4361,0.0845494,-33.498
4362,0.0161287,74.442
4363,0.0821767,-34.182
4364,0.0778279,39.63
4365,0.0393832,-63.576
4366,0.0765767,39.018
4367,0.0778432,-35.7
4368,0.0780644,38.028
4369,0.0399325,-62.484
4370,0.0780263,37.242
4371,0.0778356,-34.662
4372,0.0383914,64.362
4373,0.0798955,34.068
4374,0.0331194,-65.352
4375,0.0808492,-37.26
4376,0.0807271,36.864
4377,0.0489047,56.844
4378,0.0459216,-57.228
4379,0.0946202,15.438
4380,0.00167847,-16.566
4381,0.0927968,14.772
4382,0.0696568,-47.022
4383,0.0908895,24.582
4384,0.0187913,-73.512
4385,0.0962605,-5.742
4386,0.0889363,-26.652
4387,0.0772405,36.552
4388,0.0354235,-66.756
4389,0.0199586,72.426
4390,0.0739369,-39.318
4391,0.0809941,34.476
4392,0.0372088,-66.108
4393,0.0779958,36.396
4394,0.034508,-66.408
4395,0.0645986,-48.306
4396,0.0552523,54.894
4397,0.0476382,-59.514
4398,0.0941625,14.196
4399,0.0637746,-47.064
4400,0.0967565,13.014
4401,0.0479357,-58.38
4402,0.0972295,12.06
4403,0.0455782,-58.992
4404,0.00823981,69.954
4405,0.0829854,-31.746
4406,0.0697789,42.486
4407,0.0815663,-32.598
4408,0.0708547,41.586
4409,0.0417712,-61.686
4410,0.0996861,10.842
4411,0.0831456,30.888
4412,0.0543978,-54.534
4413,0.0449984,61.356
4414,0.00560001,-58.068
4415,0.0937581,-11.322
4416,0.0617754,51.12
4417,0.0549853,-52.242
4418,0.0914922,-19.452
4419,0.0576174,51.714
4420,0.0916448,-20.466
4421,0.0965428,-11.73
4422,0.00585178,-64.722
4423,0.0937047,-12.342
4424,0.0419238,61.2
4425,0.0712895,-42.792
4426,0.0463488,59.718
4427,0.0940862,15.42
4428,0.0543063,-57.06
4429,0.0925145,17.31
4430,0.0650258,47.724
4431,0.0958028,-13.632
4432,0.0689092,46.452
4433,0.0511782,-53.82
4434,0.0879216,-27.924
4435,0.083817,-29.604
4436,0.0980687,-10.272
4437,0.00743869,-66.216
4438,0.0921178,18.81
4439,0.00841528,-72.87
4440,0.0944982,-11.796
4441,0.0647664,50.388
4442,0.0582125,-53.406
4443,0.0909734,20.778
4444,0.00643924,-64.818
4445,0.0983357,-9.786
4446,0.00897223,-77.118
4447,0.096787,-10.566
4448,0.0260774,-69.09
4449,0.0852971,29.166
4450,0.0703969,-43.092
4451,0.0854115,30.762
4452,0.0797048,-33.066
4453,0.0730977,40.728
4454,0.0836949,-31.626
4455,0.0319216,68.118
4456,0.099648,-2.874
4457,0.093842,16.926
4458,0.0520861,-54.522
4459,0.0954823,15.882
4460,0.00321199,-38.082
4461,0.0946126,-14.244
4462,0.0467989,59.442
4463,0.071198,-42.06
4464,0.0507433,58.044
4465,0.0705876,-43.044
4466,0.0841756,28.494
4467,0.0476763,58.458
4468,0.0701833,-42.312
4469,0.0806127,31.884
4470,0.0248948,-70.446
4471,0.0840154,30.654
4472,0.0680013,-44.124
4473,0.0870748,29.466
4474,0.0256578,-69.402
4475,0.00807196,71.268
4476,0.0888829,-21.288
4477,0.0727773,-42.63
4478,0.0220491,71.292
4479,0.0975118,-0.03
4480,0.0197374,-70.182
4481,0.0848317,28.866
4482,0.00429538,-66.534
4483,0.0954823,-12.792
4484,0.0510867,57.81
4485,0.094872,-13.692
4486,0.0499575,57.384
4487,0.0530398,-54.366
4488,0.0457842,59.388
4489,0.0677495,-45.18
4490,0.0856557,28.806
4491,0.02874,-71.544
4492,0.09903,-1.566
4493,0.0432894,-62.364
4494,0.085938,-32.586
4495,0.0398867,-62.568
4496,0.0959096,10.35
4497,0.00836188,72.954
4498,0.0477526,-60.204
4499,0.0965352,10.812
4500,0.00737002,70.452
4501,0.0975041,9.816
4502,0.0565951,-50.736
4503,0.0952611,11.826
4504,0.0122147,73.812
4505,0.0889363,-21.504
4506,0.0588381,51.888
4507,0.0907598,-19.788
4508,0.011467,74.808
4509,0.0912709,-20.856
4510,0.0601046,50.298
4511,0.0917211,-21.906
4512,0.0561068,52.326
4513,0.00962073,71.466
4514,0.091187,-18.306
4515,0.0155106,-76.2
4516,0.0979848,-8.712
4517,0.00954443,-68.148
4518,0.0895543,-20.076
4519,0.0105134,-73.32
4520,0.0970082,-10.536
4521,0.0281678,-69.078
4522,0.0790334,-38.334
4523,0.0794683,33.678
4524,0.0328448,-67.074
4525,0.0838323,32.31
4526,0.00905615,-72.66
4527,0.0788198,34.506
4528,0.0319521,-69.552
4529,0.0967336,1.056
4530,0.0474551,-59.64
4531,0.0960164,2.934
4532,0.0316164,-67.992
4533,0.0975575,1.83
4534,0.0842595,-30.0
4535,0.074677,40.986
4536,0.0242616,71.166
4537,0.085732,-29.58
4538,0.00839239,70.848
4539,0.0920568,-16.65
4540,0.00611117,70.638
4541,0.0940404,-17.874
4542,0.00532535,65.358
4543,0.0936131,-18.816
4544,0.0153885,-74.784
4545,0.0994039,-8.676
4546,0.0831151,-29.088
4547,0.0668111,44.844
4548,0.049454,-59.334
4549,0.0958562,14.46
4550,0.0525439,-57.696
4551,0.098496,2.34
4552,0.020279,72.42
4553,0.0875249,-28.074
4554,0.0667577,46.146
4555,0.0475848,-57.558
4556,0.0906987,16.014
4557,0.00493625,-66.864
4558,0.0854497,-25.614
4559,0.00270845,-41.718
4560,0.0969548,-15.996
4561,0.049454,58.002
4562,0.096581,-16.92
4563,0.0520785,56.88
4564,0.00270082,36.588
4565,0.087029,26.904
4566,0.0533907,-55.848
4567,0.0933385,15.33
4568,0.00263216,50.136
4569,0.0844579,25.554
4570,0.0795369,-36.198
4571,0.0777287,37.878
4572,0.0991445,6.12
4573,0.0966344,14.892
4574,0.0979466,-5.892
4575,0.0360339,64.74
4576,0.0788732,-36.156
4577,0.0367892,-67.128
4578,0.0715261,43.716
4579,0.0485766,-57.078
4580,0.0928884,13.728
4581,0.0235749,72.426
4582,0.0876698,-25.314
4583,0.0662084,45.924
4584,0.0930257,-14.904
4585,0.0534747,55.824
4586,0.00237276,-18.792
4587,0.0322726,67.206
4588,0.0647588,-46.278
4589,0.0864415,-26.568
4590,0.0616915,-46.824
4591,0.0874791,26.544
4592,0.0821538,-34.884
4593,0.0867162,25.776
4594,0.0231172,-74.016
4595,0.0878072,24.792
4596,0.0218126,-74.856
4597,0.0965428,12.702
4598,0.0772405,-37.344
4599,0.0381091,64.584
4600,0.0777974,-35.34
4601,0.0808034,35.598
4602,0.0335009,67.602
4603,0.0776601,-35.148
4604,0.07441,38.808
4605,0.0758519,-35.934
4606,0.0770268,37.686
4607,0.0772634,-37.212
4608,0.0770192,36.9
4609,0.0360415,-66.36
4610,0.0765004,36.198
4611,0.0376742,-64.218
4612,0.0157319,73.494
4613,0.0765233,-37.176
4614,0.0949025,-17.49
4615,0.0675969,43.218
4616,0.0928807,-18.222
4617,0.0951848,15.324
4618,0.0628972,-48.63
4619,0.0372698,64.56
4620,0.0964894,-6.42
4621,0.0162431,-74.46
4622,0.0959096,-7.296
4623,0.086884,26.226
4624,0.0996327,5.382
4625,0.0366366,64.65
4626,0.0931935,-6.054
4627,0.0386965,63.786
4628,0.0979314,-7.59
4629,0.0387881,63.228
4630,0.09446,-8.136
4631,0.0400317,62.406
4632,0.0127793,-69.522
4633,0.100052,-8.208
4634,0.0153809,-75.774
4635,0.08886,23.418
4636,0.0611727,-51.888
4637,0.0896306,22.488
4638,0.071137,-41.136
4639,0.0815434,32.76
4640,0.0155259,-75.996
4641,0.0977788,-8.952
4642,0.0396578,64.152
4643,0.0970159,-9.822
4644,0.0304872,-70.086
